monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,region,Cooking Allowed,Sauna,Gymnasium,Multipurpose hall,Minimart,Internet,Squash Court,Jogging Track,Club house,Washing Machine,Security,Barbeque area,Lift,Air-Cond,Playground,Swimming Pool,Tennis Court,Near KTM/LRT,location_bin
2200.0,Setapak,Apartment,3,1.0,2.0,829,2,Kuala Lumpur,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,4
1400.0,Bukit Jalil,Condominium,2,1.0,2.0,980,2,Kuala Lumpur,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,3
1500.0,Jalan Kuching,Condominium,3,2.0,2.0,1100,2,Kuala Lumpur,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,5
1600.0,Desa Pandan,Apartment,3,1.0,2.0,900,2,Kuala Lumpur,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,5
1500.0,Cheras,Condominium,3,1.0,2.0,1185,1,Kuala Lumpur,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,3
1200.0,Setapak,Condominium,3,1.0,2.0,931,1,Kuala Lumpur,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,4
1500.0,Cheras,Apartment,3,1.0,2.0,950,1,Kuala Lumpur,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,3
1400.0,Old Klang Road,Condominium,1,1.0,2.0,775,2,Kuala Lumpur,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,5
1600.0,Sri Petaling,Condominium,4,1.0,2.0,1421,1,Kuala Lumpur,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,4
1800.0,Setapak,Condominium,3,1.0,2.0,1076,2,Kuala Lumpur,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,4
1600.0,Setapak,Apartment,3,1.0,2.0,900,2,Kuala Lumpur,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,4
1000.0,Kepong,Apartment,3,1.0,2.0,750,0,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1600.0,Setapak,Apartment,3,1.0,2.0,900,2,Kuala Lumpur,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,4
1600.0,Cheras,Condominium,3,2.0,2.0,1018,1,Kuala Lumpur,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3
1600.0,Cheras,Condominium,4,1.0,2.0,1142,1,Kuala Lumpur,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,3
900.0,Wangsa Maju,Flat,2,0.0,1.0,600,1,Kuala Lumpur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
1600.0,Setapak,Condominium,4,1.0,2.0,1328,0,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1700.0,Setapak,Service Residence,3,1.0,2.0,900,2,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1800.0,Setapak,Condominium,4,1.0,2.0,1313,0,Kuala Lumpur,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,4
1800.0,Setapak,Condominium,3,1.0,2.0,1067,2,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2500.0,Titiwangsa,Service Residence,3,1.0,2.0,850,2,Kuala Lumpur,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,6
1300.0,Cheras,Service Residence,2,1.0,2.0,650,1,Kuala Lumpur,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,3
1100.0,Setapak,Condominium,3,1.0,2.0,820,1,Kuala Lumpur,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,4
900.0,Ampang,Condominium,3,1.0,2.0,890,1,Kuala Lumpur,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,3
1200.0,Cheras,Apartment,3,1.0,2.0,1006,1,Kuala Lumpur,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3
2000.0,Jalan Kuching,Condominium,3,1.0,2.0,1018,2,Kuala Lumpur,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,5
1700.0,Titiwangsa,Service Residence,2,1.0,1.0,726,1,Kuala Lumpur,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,6
1300.0,Bandar Tasik Selatan,Apartment,3,1.0,2.0,850,2,Kuala Lumpur,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1
1200.0,Bangsar South,Flat,3,0.0,1.0,750,0,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1200.0,Wangsa Maju,Flat,2,0.0,1.0,520,0,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
1500.0,Wangsa Maju,Apartment,3,1.0,2.0,1070,1,Kuala Lumpur,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,4
2500.0,Sentul,Service Residence,3,1.0,2.0,850,2,Kuala Lumpur,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,4
750.0,Wangsa Maju,Flat,2,2.0,1.0,580,1,Kuala Lumpur,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,4
1700.0,Pandan Perdana,Apartment,1,1.0,1.0,450,2,Kuala Lumpur,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,4
1200.0,Desa Pandan,Condominium,3,1.0,2.0,900,0,Kuala Lumpur,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,5
2100.0,Jalan Sultan Ismail,Service Residence,1,1.0,1.0,560,2,Kuala Lumpur,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,6
1400.0,Sentul,Condominium,3,2.0,2.0,1010,0,Kuala Lumpur,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4
1400.0,Cheras,Condominium,3,2.0,2.0,865,2,Kuala Lumpur,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,3
1400.0,Kepong,Service Residence,3,2.0,2.0,932,1,Kuala Lumpur,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,3
650.0,Keramat,Flat,2,1.0,1.0,568,1,Kuala Lumpur,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5
1350.0,Sentul,Service Residence,3,1.0,2.0,1095,0,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
1600.0,Old Klang Road,Duplex,1,1.0,2.0,775,2,Kuala Lumpur,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,5
1700.0,Old Klang Road,Service Residence,2,1.0,2.0,775,2,Kuala Lumpur,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,5
1599.0,Pudu,Condominium,3,1.0,2.0,900,1,Kuala Lumpur,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,5
1880.0,Jalan Kuching,Service Residence,3,1.0,2.0,1290,1,Kuala Lumpur,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,5
1800.0,Segambut,Condominium,3,2.0,3.0,1298,1,Kuala Lumpur,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,5
1800.0,Jalan Kuching,Service Residence,3,1.0,2.0,1105,2,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5
1300.0,Bukit Jalil,Apartment,4,1.0,2.0,1200,0,Kuala Lumpur,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,3
1800.0,Bangsar South,Apartment,3,1.0,2.0,1200,1,Kuala Lumpur,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,5
1800.0,Cheras,Condominium,4,0.0,2.0,1142,1,Kuala Lumpur,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3
1500.0,Setiawangsa,Apartment,3,0.0,1.0,874,1,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1300.0,Cheras,Apartment,3,0.0,2.0,850,2,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1200.0,Cheras,Condominium,3,2.0,2.0,975,1,Kuala Lumpur,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,3
600.0,Cheras,Apartment,3,1.0,1.0,700,0,Kuala Lumpur,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,3
1499.0,Setapak,Service Residence,2,1.0,1.0,700,2,Kuala Lumpur,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,4
1300.0,Desa Pandan,Apartment,3,1.0,2.0,900,2,Kuala Lumpur,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,5
1000.0,Desa Pandan,Apartment,3,1.0,2.0,900,1,Kuala Lumpur,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,5
1400.0,Cheras,Service Residence,2,2.0,2.0,650,0,Kuala Lumpur,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,3
900.0,Cheras,Flat,3,1.0,2.0,650,0,Kuala Lumpur,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3
900.0,Ampang,Flat,3,0.0,2.0,680,1,Kuala Lumpur,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,3
1300.0,Cheras,Apartment,3,2.0,2.0,1000,1,Kuala Lumpur,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,3
1000.0,Cheras,Flat,3,0.0,2.0,700,2,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1550.0,Sentul,Condominium,3,1.0,2.0,900,1,Kuala Lumpur,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,4
2600.0,Jalan Sultan Ismail,Service Residence,2,1.0,1.0,805,2,Kuala Lumpur,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,6
1400.0,Old Klang Road,Duplex,1,1.0,1.0,775,1,Kuala Lumpur,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,5
1700.0,Jalan Ipoh,Condominium,3,1.0,2.0,1300,1,Kuala Lumpur,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,5
1800.0,Kuchai Lama,Service Residence,2,1.0,2.0,804,2,Kuala Lumpur,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,4
850.0,Sentul,Apartment,2,1.0,1.0,570,0,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1200.0,Bukit Jalil,Apartment,3,1.0,2.0,850,1,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
2800.0,Segambut,Service Residence,3,2.0,2.0,1033,2,Kuala Lumpur,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,5
1000.0,Cheras,Apartment,3,1.0,2.0,950,1,Kuala Lumpur,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,3
800.0,Cheras,Apartment,3,1.0,2.0,650,0,Kuala Lumpur,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,3
2000.0,Bukit Bintang,Service Residence,2,1.0,2.0,900,2,Kuala Lumpur,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,6
1200.0,Sungai Besi,Apartment,3,1.0,2.0,1035,1,Kuala Lumpur,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,4
1000.0,Kepong,Apartment,5,1.0,2.0,850,0,Kuala Lumpur,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3
1500.0,Jalan Kuching,Condominium,3,1.0,2.0,1050,1,Kuala Lumpur,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,5
2300.0,Cheras,Condominium,4,2.0,3.0,1000,1,Kuala Lumpur,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,3
1499.0,Sentul,Service Residence,3,1.0,2.0,948,1,Kuala Lumpur,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,4
1400.0,Cheras,Condominium,3,1.0,2.0,920,1,Kuala Lumpur,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,3
1750.0,Sentul,Apartment,3,1.0,2.0,1010,2,Kuala Lumpur,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,4
1700.0,Sentul,Apartment,3,1.0,2.0,819,2,Kuala Lumpur,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,4
1350.0,Sentul,Service Residence,3,1.0,2.0,1150,1,Kuala Lumpur,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,4
750.0,Keramat,Apartment,3,2.0,2.0,722,0,Kuala Lumpur,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,5
1600.0,OUG,Apartment,3,2.0,2.0,950,2,Kuala Lumpur,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,3
1800.0,Jalan Kuching,Condominium,2,1.0,2.0,880,2,Kuala Lumpur,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,5
1800.0,Setapak,Service Residence,3,1.0,2.0,850,1,Kuala Lumpur,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,4
1300.0,Bangsar South,Apartment,2,1.0,2.0,555,1,Kuala Lumpur,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,5
1500.0,Ampang,Service Residence,1,1.0,1.0,680,2,Kuala Lumpur,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,3
1250.0,Bukit Jalil,Apartment,3,1.0,2.0,850,1,Kuala Lumpur,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3
2800.0,Sentul,Service Residence,3,0.0,2.0,850,2,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2500.0,Sentul,Service Residence,3,0.0,2.0,850,2,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1850.0,Cheras,Service Residence,3,1.0,2.0,1050,2,Kuala Lumpur,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,3
1499.0,Setapak,Apartment,3,2.0,2.0,928,1,Kuala Lumpur,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,4
1300.0,Sentul,Apartment,3,1.0,2.0,1000,0,Kuala Lumpur,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,4
1500.0,Sentul,Apartment,3,1.0,2.0,1100,1,Kuala Lumpur,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,4
1450.0,Setapak,Apartment,3,1.0,2.0,850,1,Kuala Lumpur,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,4
1600.0,Cheras,Condominium,3,1.0,2.0,1142,1,Kuala Lumpur,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,3
2000.0,Bangsar South,Service Residence,1,1.0,1.0,525,2,Kuala Lumpur,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,5
2600.0,Cheras,Condominium,3,2.0,2.0,850,2,Kuala Lumpur,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,3
1700.0,Setapak,Condominium,3,2.0,2.0,1200,1,Kuala Lumpur,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,4
1500.0,Setapak,Condominium,3,1.0,2.0,700,1,Kuala Lumpur,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,4
1500.0,Setapak,Service Residence,3,1.0,2.0,850,1,Kuala Lumpur,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,4
1500.0,Setapak,Service Residence,3,1.0,2.0,850,1,Kuala Lumpur,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,4
1500.0,Wangsa Maju,Condominium,3,1.0,2.0,700,1,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1799.0,Setapak,Condominium,4,2.0,3.0,1362,1,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1550.0,Setapak,Apartment,3,1.0,2.0,850,1,Kuala Lumpur,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,4
1000.0,Cheras,Service Residence,3,1.0,2.0,819,1,Kuala Lumpur,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,3
1250.0,Setapak,Apartment,3,1.0,2.0,1100,1,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,4
1500.0,Desa Pandan,Apartment,3,1.0,2.0,850,1,Kuala Lumpur,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,5
1700.0,Pudu,Condominium,3,1.0,2.0,860,1,Kuala Lumpur,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,5
1900.0,Bangsar South,Condominium,3,1.0,2.0,1150,1,Kuala Lumpur,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,5
2100.0,Taman Tun Dr Ismail,Condominium,3,1.0,2.0,1384,1,Kuala Lumpur,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,6
2300.0,Cheras,Condominium,3,3.0,2.0,850,2,Kuala Lumpur,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,3
1250.0,Kuchai Lama,Apartment,3,1.0,2.0,1043,1,Kuala Lumpur,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,4
800.0,Kepong,Apartment,3,1.0,2.0,700,1,Kuala Lumpur,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3
1250.0,Kepong,Apartment,2,1.0,1.0,750,2,Kuala Lumpur,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,3
1450.0,Setapak,Apartment,3,1.0,2.0,850,1,Kuala Lumpur,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,4
1800.0,Setapak,Condominium,3,1.0,2.0,1125,2,Kuala Lumpur,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,4
1650.0,Setapak,Apartment,3,1.0,2.0,850,1,Kuala Lumpur,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,4
1750.0,Setapak,Apartment,3,1.0,2.0,850,1,Kuala Lumpur,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,4
650.0,Old Klang Road,Apartment,3,1.0,1.0,750,0,Kuala Lumpur,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
700.0,Cheras,Flat,2,1.0,1.0,570,0,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1600.0,Bandar Menjalara,Condominium,3,2.0,2.0,1180,2,Kuala Lumpur,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,4
450.0,Setapak,Apartment,3,1.0,2.0,850,1,Kuala Lumpur,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,4
880.0,Setapak,Flat,3,0.0,2.0,800,2,Kuala Lumpur,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4
1800.0,Bangsar South,Condominium,3,1.0,2.0,1097,1,Kuala Lumpur,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,5
1000.0,Kepong,Apartment,3,1.0,1.0,850,1,Kuala Lumpur,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,3
1400.0,Sentul,Condominium,3,2.0,2.0,1010,2,Kuala Lumpur,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,4
1700.0,Sentul,Apartment,3,1.0,2.0,1065,2,Kuala Lumpur,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,4
2500.0,Sentul,Service Residence,3,1.0,2.0,850,2,Kuala Lumpur,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,4
2400.0,Sentul,Service Residence,4,2.0,2.0,1001,1,Kuala Lumpur,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,4
1800.0,Setapak,Condominium,3,2.0,2.0,1000,2,Kuala Lumpur,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,4
1300.0,Bukit Jalil,Condominium,2,1.0,2.0,837,2,Kuala Lumpur,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,3
1100.0,Bangsar South,Flat,3,0.0,1.0,750,0,Kuala Lumpur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
1800.0,Sentul,Condominium,3,1.0,2.0,1100,2,Kuala Lumpur,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,4
2200.0,Setapak,Condominium,1,1.0,1.0,700,2,Kuala Lumpur,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4
2000.0,Setapak,Apartment,4,2.0,2.0,950,2,Kuala Lumpur,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,4
999.0,Cheras,Service Residence,2,1.0,2.0,650,1,Kuala Lumpur,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,3
800.0,Kepong,Apartment,3,0.0,2.0,700,1,Kuala Lumpur,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3
1900.0,Setapak,Condominium,4,2.0,2.0,950,1,Kuala Lumpur,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,4
650.0,Cheras,Apartment,3,1.0,1.0,700,0,Kuala Lumpur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1300.0,Kepong,Condominium,4,1.0,2.0,1000,2,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
800.0,Bukit Jalil,Apartment,3,1.0,2.0,650,1,Kuala Lumpur,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,3
650.0,Kepong,Apartment,3,0.0,2.0,650,0,Kuala Lumpur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1800.0,Setapak,Condominium,3,1.0,2.0,1076,2,Kuala Lumpur,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,4
1900.0,Pandan Perdana,Apartment,2,1.0,2.0,678,2,Kuala Lumpur,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,4
650.0,Setapak,Condominium,4,2.0,2.0,1200,2,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
1600.0,Cheras,Service Residence,2,1.0,2.0,670,1,Kuala Lumpur,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,3
600.0,Kepong,Apartment,3,0.0,2.0,650,0,Kuala Lumpur,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,3
1900.0,Sungai Besi,Condominium,3,2.0,2.0,1216,1,Kuala Lumpur,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,4
1500.0,Setapak,Service Residence,3,1.0,2.0,850,0,Kuala Lumpur,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,4
1050.0,Bukit Jalil,Apartment,3,1.0,2.0,878,1,Kuala Lumpur,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,3
2400.0,Ampang,Condominium,3,1.0,2.0,1060,2,Kuala Lumpur,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,3
1100.0,Cheras,Apartment,3,0.0,2.0,625,0,Kuala Lumpur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2800.0,Sri Hartamas,Service Residence,3,1.0,3.0,1000,2,Kuala Lumpur,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,5
1800.0,Cheras,Condominium,3,2.0,2.0,850,1,Kuala Lumpur,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,3
2000.0,Bukit Jalil,Condominium,3,2.0,3.0,1325,1,Kuala Lumpur,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,3
1750.0,Sentul,Apartment,3,1.0,2.0,1065,2,Kuala Lumpur,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,4
645.0,Kepong,Apartment,3,1.0,2.0,850,2,Kuala Lumpur,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,3
1250.0,Bukit Jalil,Apartment,3,1.0,2.0,850,1,Kuala Lumpur,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3
1700.0,Setapak,Apartment,3,2.0,2.0,928,1,Kuala Lumpur,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,4
2200.0,Sri Petaling,Service Residence,3,2.0,2.0,958,1,Kuala Lumpur,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,4
2200.0,Mont Kiara,Service Residence,1,1.0,1.0,636,2,Kuala Lumpur,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,6
800.0,Wangsa Maju,Flat,2,1.0,1.0,550,1,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1000.0,Kepong,Apartment,3,1.0,2.0,850,1,Kuala Lumpur,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,3
1200.0,KL City,Apartment,3,1.0,2.0,805,1,Kuala Lumpur,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,6
1800.0,Jalan Kuching,Service Residence,3,1.0,2.0,1300,1,Kuala Lumpur,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,5
1100.0,Setapak,Apartment,3,1.0,1.0,653,2,Kuala Lumpur,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,4
1900.0,Bangsar South,Apartment,3,1.0,2.0,1200,1,Kuala Lumpur,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,5
1600.0,Ampang,Service Residence,2,1.0,2.0,589,2,Kuala Lumpur,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,3
2500.0,Ampang,Service Residence,4,1.0,2.0,890,2,Kuala Lumpur,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,3
1500.0,Kepong,Condominium,3,1.0,2.0,1000,1,Kuala Lumpur,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,3
1600.0,Jalan Ipoh,Service Residence,2,1.0,2.0,904,1,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1100.0,Kepong,Apartment,3,1.0,2.0,800,1,Kuala Lumpur,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,3
1100.0,Kepong,Apartment,3,1.0,2.0,800,1,Kuala Lumpur,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,3
1200.0,Kepong,Condominium,3,1.0,2.0,1001,1,Kuala Lumpur,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,3
